2125.584180 18.823500 0.125354
2129.663540 18.864901 0.063896
2132.606110 18.974100 0.077658
2135.744340 18.919901 0.099071
2144.593260 19.005400 0.096568
2160.575060 18.833300 0.085444
2175.616550 18.802799 0.161097
2187.551970 19.062201 0.130083
2206.546170 19.255899 0.238291
2331.887740 18.955799 0.091284
2355.862090 18.834900 0.065147
2365.781220 18.777800 0.100322
2372.820320 18.963301 0.074321
2383.779140 18.898001 0.065981
2386.869940 18.967699 0.099488
2391.836840 19.051701 0.149136
2397.727470 18.879400 0.074878
2401.807330 18.862499 0.078353
2403.884940 18.939699 0.077241
2405.867530 18.862301 0.080995
2414.761440 18.964199 0.073487
2416.793850 18.921301 0.123268
2424.889190 18.961599 0.136063
2428.788710 18.917500 0.089198
2432.833170 18.917700 0.106997
2434.699040 18.978201 0.086834
2436.755110 18.959101 0.076824
2438.724960 19.034901 0.089754
2440.761060 18.849300 0.062784
2443.726610 19.025000 0.096290
2445.607660 18.967800 0.075434
2448.607470 18.893299 0.168886
2453.853150 19.000999 0.109222
2456.560990 19.115601 0.143156
2458.697010 18.868799 0.074321
2460.771700 19.115801 0.134950
2463.518590 18.976900 0.095455
2466.731190 18.964001 0.100878
2468.603600 18.859200 0.073765
2470.606960 19.089701 0.098097
2472.639850 18.220699 0.060838
2481.499550 19.073900 0.176257
2484.598800 19.081200 0.128692
2486.691570 18.872499 0.112421
2490.658110 19.047600 0.135228
2493.620270 18.900999 0.088503
2495.691640 18.883600 0.072236
2496.494470 18.927700 0.077241
2497.498350 18.909599 0.086695
2498.531700 18.858950 0.043993
2500.516870 18.910400 0.095733
2502.542580 18.931801 0.078492
2508.641930 19.010599 0.120069
2512.589300 18.980101 0.102964
2517.631250 18.867300 0.077519
2520.558020 18.962601 0.079604
2526.647050 18.911501 0.078909
2537.626730 18.887199 0.149832
2542.494050 18.976801 0.141348
2547.561460 18.849899 0.108249
2551.598940 19.085899 0.151083
2556.552370 18.991501 0.117566
2564.509590 19.119699 0.148858
2575.508120 18.920200 0.120765
2706.898300 18.892700 0.072792
2714.878550 18.840099 0.067927
2728.909530 18.945700 0.102130
2733.890710 19.009199 0.110891
2744.877510 18.841600 0.069039
2753.863210 19.028099 0.095316
2756.933610 18.982000 0.104494
2760.876580 19.035700 0.113394
2766.929750 18.850300 0.091562
2770.800510 18.933001 0.093787
2783.745150 18.927401 0.067788
2785.857130 18.985100 0.111030
2786.910510 18.852699 0.105189
2789.720790 18.868099 0.071402
2791.701920 19.017300 0.081551
2794.921040 18.868500 0.094760
2796.787770 18.853001 0.063479
2809.693970 18.921801 0.068900
2810.860820 18.865299 0.087112
2811.893970 19.252899 0.176118
2813.689350 18.890499 0.086000
2814.717230 18.900200 0.085305
2816.574710 18.913200 0.076963
2818.562180 18.962900 0.094482
2820.727300 19.095600 0.109083
2826.727790 18.888300 0.080578
2834.768880 19.241301 0.359304
2836.708760 18.926300 0.099766
2837.606020 18.749701 0.094065
2839.654290 19.069201 0.120069
2841.678860 19.046499 0.097541
2843.602600 18.881399 0.087947
2845.631910 18.943800 0.101296
2850.489500 18.880400 0.081968
2852.509370 18.939199 0.108110
2854.509370 18.968700 0.114368
2856.692140 18.918900 0.111030
2858.657470 18.938000 0.081551
2862.584070 18.981300 0.132447
2865.693370 18.995701 0.101574
2868.573190 18.873400 0.064591
2871.680350 18.864700 0.073209
2876.563990 19.036800 0.097541
2879.608160 19.016500 0.087669
2885.505810 19.010599 0.132725
2894.610860 18.833599 0.092813
2898.595760 18.833599 0.103660
2904.568520 19.106501 0.131056
2909.563060 19.068701 0.113255
2917.602960 19.117201 0.135089
2930.545560 19.059401 0.112560
3058.873540 18.805599 0.070429
3063.897150 18.979099 0.101852
3067.871990 18.894600 0.070985
3070.831970 19.171301 0.161654
3075.807630 19.107100 0.142043
3079.864110 18.958500 0.138010
3082.826970 18.930500 0.068344
3084.882540 18.933201 0.066120
3086.816590 18.826401 0.058336
3088.774280 18.920000 0.065703
3089.883560 18.957001 0.067927
3091.800750 18.884199 0.064035
3096.838220 18.961800 0.108527
3098.894000 18.915001 0.058336
3100.839970 18.835100 0.062367
3102.799750 18.928400 0.080578
3103.870170 18.839300 0.075573
3106.807120 19.032900 0.121043
3108.744610 18.851900 0.096846
3109.771270 18.919500 0.063479
3110.810770 18.824800 0.070985
3111.844760 18.999300 0.086834
3112.818030 18.809000 0.072931
3113.851910 18.896900 0.068344
3114.762040 18.865101 0.071263
3115.844610 18.953100 0.065425
3118.906070 19.030399 0.095594
3122.889610 18.990200 0.110891
3125.846130 19.150101 0.134533
3126.875460 19.053200 0.094065
3127.781060 19.022800 0.094065
3128.799410 18.825899 0.070707
3129.774070 18.818701 0.123963
3131.661700 19.035299 0.149971
3134.859400 19.100000 0.213672
3135.842300 18.793699 0.068761
3137.917850 18.873301 0.090867
3138.802140 18.942101 0.075573
3139.846350 18.878000 0.065981
3140.853720 18.922899 0.081273
3142.745890 18.778799 0.058475
3144.766520 18.842100 0.076407
3146.748890 18.931499 0.086417
3151.728780 18.952600 0.091423
3152.732600 18.986099 0.082385
3153.818975 18.829350 0.064524
3154.797520 19.030500 0.133977
3156.796520 18.802900 0.097680
3158.855150 18.860201 0.108527
3162.791590 18.839500 0.086000
3163.752860 18.983999 0.088225
3164.711240 19.465099 0.171111
3165.782450 18.939400 0.062506
3166.874030 19.053200 0.158594
3168.739255 18.891450 0.060146
3169.705010 18.915501 0.084749
3170.782680 18.868799 0.069456
3171.877860 18.899099 0.073070
3172.725810 18.794500 0.057225
3175.698070 18.784500 0.053056
3178.759250 18.895800 0.083358
3179.772240 18.868200 0.075851
3180.684980 18.884001 0.054584
3182.752140 19.096399 0.087112
3183.710690 19.082001 0.116036
3184.678150 18.783600 0.058198
3185.842770 18.939199 0.083219
3193.511950 19.001699 0.112142
3194.621380 18.896500 0.096151
3195.677860 18.837900 0.069178
3196.655670 19.011725 0.056239
3197.665808 18.875000 0.044529
3198.731380 18.782900 0.091284
3199.674310 19.202550 0.110717
3201.526680 18.875601 0.080578
3202.517130 18.747400 0.065147
3203.669645 18.959750 0.048458
3204.599030 18.914200 0.064869
3205.740760 18.992399 0.072375
3206.648350 18.970301 0.080161
3209.691450 19.021700 0.111864
3210.636500 18.897100 0.079326
3217.630870 18.794701 0.073487
3218.630350 19.173300 0.143156
3219.734800 18.968399 0.134950
3223.627690 19.058300 0.140235
3224.677430 18.965700 0.069873
3226.590640 18.848600 0.089476
3228.578790 18.867201 0.070568
3229.606850 18.831699 0.062228
3230.645550 19.015800 0.076407
3231.546530 19.092600 0.110613
3238.596090 18.966101 0.094482
3239.555870 18.821800 0.074321
3240.632580 18.903601 0.092257
3241.631600 18.682400 0.093648
3245.525980 18.879700 0.101296
3246.638100 18.878099 0.120347
3247.653570 18.800900 0.081968
3249.505180 19.037300 0.091979
3250.632710 18.894400 0.087808
3253.626000 19.054899 0.099627
3256.608900 18.882799 0.094760
3259.601120 18.971800 0.108249
3267.508180 18.920799 0.114785
3272.567070 18.962000 0.114089
3274.607550 19.188499 0.146355
3278.579310 18.826900 0.097680
3281.560050 18.923100 0.089337
3288.521550 18.915300 0.094621
3293.496430 18.857401 0.082663
3295.500880 18.943701 0.073070
3299.505730 18.622000 0.054029
3312.519330 19.269300 0.191974
3416.892340 18.736700 0.078631
3421.876920 18.988199 0.074182
3425.899950 18.694000 0.092813
3428.901320 18.988001 0.109083
3432.865990 18.895399 0.089337
3442.866740 19.038300 0.081690
3445.782900 18.955999 0.074878
3447.832770 18.865101 0.073348
3449.845550 18.846701 0.074182
3452.866190 19.077000 0.083219
3454.919710 18.930901 0.121321
3459.826450 18.788500 0.073209
3468.855200 18.913300 0.060282
3469.862180 18.915800 0.055418
3471.895580 19.032900 0.098236
3473.857660 18.890100 0.084332
3474.881060 18.926800 0.079048
3476.753780 19.065500 0.072236
3478.769490 18.880501 0.066398
3479.906830 19.063400 0.066259
3481.797480 18.959700 0.061394
3484.753280 18.931801 0.093231
3491.861310 18.912800 0.043911
3492.808373 18.880367 0.044049
3496.710055 18.972400 0.071765
3497.769140 18.848499 0.088781
3498.890130 18.993000 0.088086
3499.726660 19.143101 0.087808
3500.710410 18.974400 0.073487
3501.752005 18.896050 0.054570
3502.745990 18.957800 0.065842
3503.672800 18.902599 0.065286
3506.863470 18.908001 0.074321
3508.729870 19.003500 0.097541
3509.760390 18.920300 0.075434
3510.907020 18.998600 0.069734
3511.813330 18.954901 0.074043
3512.846830 18.614000 0.090728
3517.835730 18.573200 0.092952
3520.792940 18.937401 0.077658
3522.722320 18.884501 0.049722
3523.780000 18.809601 0.060560
3524.682130 19.001801 0.080300
3525.676230 18.985300 0.066537
3526.728950 18.842600 0.074460
3527.762860 18.810499 0.060282
3528.703750 18.954201 0.059726
3529.661670 18.885500 0.057225
3530.669740 18.899900 0.051389
3538.648000 18.870501 0.064174
3540.635240 18.881901 0.075573
3544.834940 19.173700 0.142043
3547.766500 18.841700 0.079048
3550.613360 18.823000 0.077380
3551.615720 18.656799 0.040000
3552.647890 18.954599 0.087391
3553.772120 19.055599 0.144964
3554.725460 18.994600 0.099766
3555.789700 18.884701 0.118122
3556.701830 18.827900 0.062923
3558.661970 18.977650 0.061318
3559.594190 18.819300 0.066398
3560.582660 18.815500 0.063618
3561.526690 18.846800 0.078075
3562.693015 18.886650 0.051185
3563.621570 18.817900 0.054723
3564.603270 18.931101 0.075434
3569.540130 18.737000 0.085305
3573.630520 18.945299 0.113255
3574.671470 18.839500 0.077658
3575.519060 18.830500 0.064869
3576.673000 19.031500 0.087112
3577.740720 18.955000 0.076685
3578.645880 19.257799 0.094204
3579.687040 18.892500 0.053828
3580.632990 19.169701 0.098793
3581.656430 18.823500 0.057781
3582.604560 18.795000 0.051944
3583.618530 18.979700 0.082941
3584.627270 18.817101 0.059031
3585.617590 18.787100 0.052917
3586.663320 18.932100 0.062784
3589.655990 18.895201 0.051528
3590.624890 18.770100 0.063479
3592.641400 18.802401 0.044721
3594.689800 18.888901 0.065147
3601.631980 18.892099 0.069595
3602.648040 18.955299 0.101991
3603.622080 18.916599 0.075573
3607.620430 19.003000 0.075990
3608.635290 18.947500 0.082941
3615.563030 19.074400 0.086417
3618.547220 19.119801 0.100878
3619.571800 18.983801 0.100322
3621.571470 19.021099 0.104077
3628.545320 18.850201 0.099488
3629.630000 18.919399 0.138844
