2125.539770 16.816500 0.019807
2129.623120 16.817400 0.012496
2132.567390 16.806101 0.021880
2135.705040 16.836700 0.011542
2140.663020 16.797501 0.014521
2144.547390 16.824699 0.014134
2160.536460 16.820400 0.016762
2168.603890 16.803699 0.015104
2187.513270 16.809000 0.015688
2206.508950 16.823099 0.020892
2331.849560 16.812099 0.014521
2346.895880 16.810600 0.013265
2358.819570 16.834200 0.014715
2365.919690 16.837500 0.016176
2372.781750 16.825300 0.013554
2382.905860 16.829399 0.014910
2386.849160 16.845301 0.015981
2390.792300 16.843399 0.014715
2397.754330 16.815901 0.012976
2401.779110 16.817400 0.013265
2403.835150 16.826000 0.012784
2405.803600 16.836000 0.013940
2414.780530 16.834299 0.013554
2416.754880 16.813900 0.014231
2424.846600 16.813499 0.017938
2428.748910 16.861500 0.012305
2432.792080 16.863100 0.019413
2434.659880 16.822001 0.019314
2436.705500 16.801001 0.013168
2438.683820 16.810900 0.014037
2440.788050 16.827101 0.014037
2443.690610 16.848200 0.014327
2445.571710 16.830200 0.015396
2448.545050 16.893000 0.023265
2453.807210 16.831499 0.014812
2459.498550 16.810699 0.014424
2463.479670 16.829399 0.017350
2464.709770 16.834299 0.012880
2467.612740 16.824499 0.016371
2469.627140 16.813400 0.011732
2471.638950 16.809900 0.012209
2473.600030 16.812500 0.017252
2483.668880 16.838400 0.016078
2486.652250 16.846901 0.018429
2490.618840 16.784300 0.017056
2493.578620 16.812401 0.013457
2495.652680 16.838301 0.012688
2497.708560 16.831100 0.014134
2502.499070 16.849300 0.014134
2508.593950 16.826500 0.013844
2512.550290 16.855600 0.015493
2517.651010 16.845400 0.013940
2520.509750 16.822901 0.015104
2526.603250 16.843300 0.013168
2537.585920 16.829201 0.018724
2541.584040 16.849100 0.015201
2547.522120 16.819599 0.016665
2556.513060 16.836901 0.016176
2563.546550 16.836500 0.014037
2574.525850 16.836100 0.017448
2705.889420 16.830200 0.012784
2706.855290 16.830999 0.014521
2714.839610 16.881701 0.013844
2728.869490 16.841499 0.016469
2733.852370 16.821899 0.015883
2752.898560 16.815901 0.015981
2756.869600 16.850700 0.015201
2760.837850 16.827600 0.015981
2766.869790 16.844299 0.015299
2770.757430 16.833700 0.015104
2783.758210 16.837500 0.013457
2785.869810 16.920601 0.014134
2786.871870 16.854099 0.020892
2789.677880 16.867599 0.013940
2791.640490 16.845600 0.014618
2794.794120 16.855900 0.015591
2796.744880 16.847099 0.013457
2803.550250 16.839500 0.027929
2808.885310 16.852699 0.021682
2809.889680 16.823500 0.015007
2810.816720 16.851801 0.015396
2811.853920 16.822001 0.014134
2815.772330 16.847900 0.014715
2817.725220 16.827000 0.014521
2818.788180 16.854000 0.017742
2820.660470 16.827200 0.014812
2826.673540 16.903200 0.009756
2834.711340 16.834499 0.022968
2835.828770 16.831400 0.015883
2837.566690 16.836100 0.018233
2839.603550 16.843700 0.015007
2841.620900 16.832899 0.015201
2843.553540 16.828600 0.014327
2845.588960 16.831900 0.017056
2849.755265 16.814699 0.011716
2851.751840 16.842300 0.016665
2853.754690 16.836500 0.017938
2856.643430 16.816601 0.015201
2858.618790 16.933100 0.018724
2859.612800 16.877199 0.020990
2860.740870 16.814301 0.021484
2863.577050 16.844200 0.015591
2866.669070 16.818399 0.016958
2869.660120 16.833599 0.013265
2872.654650 16.822599 0.012688
2877.623870 16.844400 0.015883
2883.599480 16.820700 0.013457
2890.655960 16.868200 0.021484
2892.589400 16.830999 0.019118
2896.611050 16.826500 0.014327
2902.578110 16.847000 0.019708
2907.552490 16.815201 0.019216
2917.540140 16.802700 0.017056
2922.516750 16.837299 0.018233
2923.528950 16.807800 0.014812
2924.526270 16.817699 0.013747
2925.514470 16.834200 0.015883
2926.545050 16.824900 0.015396
2927.515230 16.797899 0.015786
2928.529900 16.818701 0.016078
2929.527470 16.835800 0.022869
2934.529480 16.859200 0.020004
2941.525450 16.835800 0.019118
2943.497730 16.835600 0.022275
2946.498490 16.799700 0.021089
2949.508800 16.870001 0.023364
2950.502970 16.863400 0.021386
3051.846760 16.790001 0.017644
3058.841880 16.852200 0.012305
3063.836560 16.827801 0.012400
3067.840450 16.848801 0.013072
3070.799850 16.842199 0.019019
3072.878690 16.832399 0.012113
3079.832050 16.786800 0.014037
3082.792110 16.839899 0.012976
3084.848900 16.881201 0.013168
3086.779960 16.851200 0.012018
3087.893290 16.863300 0.014910
3089.801580 16.832701 0.012592
3091.763690 16.813601 0.012688
3096.793450 16.836901 0.014715
3098.804970 16.845900 0.012305
3100.860320 16.826300 0.012784
3102.816290 16.832199 0.013747
3103.891600 16.871500 0.014231
3106.769130 16.845301 0.014618
3107.915970 16.862801 0.014327
3109.737580 16.838499 0.011827
3110.778860 16.848700 0.013265
3112.747760 16.848000 0.012784
3113.816970 16.829100 0.012113
3115.815580 16.824800 0.012400
3118.872640 16.846201 0.014327
3122.823210 16.841299 0.015396
3125.803660 16.940701 0.019019
3126.834540 16.882999 0.013650
3127.745170 16.833599 0.013361
3128.767560 16.861401 0.013554
3129.742370 16.813700 0.015883
3130.920430 16.851000 0.015981
3131.776310 16.870701 0.016665
3134.712620 16.739000 0.019708
3135.808100 16.820400 0.012976
3137.860190 16.786600 0.014910
3138.817770 16.841101 0.013457
3139.812600 16.818001 0.011923
3140.819150 16.829599 0.013554
3142.714050 16.804701 0.012018
3144.736440 16.835899 0.012305
3146.706180 16.863800 0.015299
3151.695920 16.862101 0.014812
3152.806935 16.856500 0.010483
3153.704550 16.799601 0.016078
3154.759700 16.837000 0.017056
3156.746130 16.850000 0.013554
3158.806130 16.837999 0.016567
3162.753540 16.826200 0.013747
3163.715460 16.823500 0.012592
3164.679240 16.866301 0.013554
3165.801040 16.823601 0.010785
3166.830660 16.881500 0.019511
3168.712150 16.817101 0.013844
3169.668600 16.857000 0.012784
3170.741480 16.826500 0.012592
3171.692910 16.867500 0.012400
3172.679740 16.852600 0.011542
3174.656550 16.818100 0.011447
3175.658420 16.814699 0.011732
3176.705370 16.792900 0.015396
3178.720990 16.854200 0.015104
3179.726790 16.845150 0.009178
3180.649610 16.826200 0.011068
3182.719770 16.817400 0.012976
3183.664460 16.806601 0.014812
3184.644100 16.816299 0.011447
3185.802080 16.805700 0.014037
3193.816840 16.828800 0.013168
3194.635650 16.910601 0.015688
3195.614000 16.844000 0.012592
3196.754670 16.823533 0.008104
3197.654428 16.826840 0.006174
3198.667200 16.800900 0.011068
3199.649360 16.825749 0.010078
3201.494040 16.799000 0.012305
3202.586820 16.823099 0.013457
3203.710530 16.836201 0.012592
3204.706150 16.780300 0.011732
3205.631150 16.767099 0.011447
3206.612730 16.815399 0.011923
3210.602880 16.818100 0.013168
3211.674900 16.804100 0.014134
3212.643590 16.848000 0.017840
